blackbox_id,acceleration_g,breathing_detected,fire_detected,human_presence,latitude,longitude,speed_kmph,tilt_degree,timestamp,fetch_time
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.627796,88.433342,40.82,10.76,05:52.4,35:52.8
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.628239,88.433449,30.32,19.76,05:57.7,35:57.9
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.628603,88.433548,29.47,19.79,06:02.8,36:02.9
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.62895,88.433647,25.59,17.17,06:07.5,36:08.0
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.62925,88.433731,23.09,13.78,06:12.6,36:13.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.629505,88.433807,19.06,25.4,06:17.8,36:18.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.629671,88.433853,12.98,19.81,06:23.0,36:23.2
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.629858,88.433929,17.04,15.82,06:27.8,36:28.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.630058,88.434029,15.11,18.83,06:32.9,36:33.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.630196,88.43409,2.63,13.87,06:37.8,36:38.4
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.630379,88.434113,19.21,22.7,06:42.7,36:43.4
ATSAD-B0A732166910,1.1,FALSE,FALSE,FALSE,22.630692,88.434166,24.13,18.22,06:47.6,36:48.5
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.631058,88.434212,29.95,23.9,06:52.8,36:53.5
ATSAD-B0A732166910,0.88,FALSE,FALSE,FALSE,22.631546,88.434425,23.65,20.3,06:58.2,36:58.6
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.631878,88.434509,26.91,12.53,07:02.8,37:03.6
ATSAD-B0A732166910,1.12,FALSE,FALSE,FALSE,22.632246,88.434586,28.02,14.38,07:07.5,37:08.7
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.632618,88.434654,31.06,14.76,07:12.9,37:13.7
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.632969,88.434692,22.54,18.03,07:18.2,37:18.8
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.63307,88.434761,2.63,11.25,07:23.1,37:23.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633108,88.434761,0.39,7.66,07:28.3,37:28.9
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.633148,88.434769,0.5,6.55,07:32.7,37:33.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.63323,88.434769,11.26,5.96,07:37.8,37:39.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.633396,88.434746,13.45,9.84,07:42.5,37:44.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.633562,88.434731,10.69,9.75,07:47.5,37:49.1
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.633633,88.434723,3.87,7.25,07:53.3,37:54.2
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.633718,88.434723,7.02,8.17,07:57.7,37:59.2
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.633869,88.434715,9.91,1.67,08:02.9,38:04.3
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.634119,88.434654,24.11,14.87,08:07.7,38:09.3
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.634417,88.434547,25.19,7.99,08:12.9,38:14.5
ATSAD-B0A732166910,0.88,FALSE,FALSE,FALSE,22.634779,88.434517,25.32,5.06,08:17.8,38:19.6
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.635107,88.434525,21.69,11.49,08:22.7,38:24.7
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.635504,88.434433,24.76,10.3,08:27.6,38:29.8
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.635841,88.434341,25.28,9.86,08:32.9,38:34.9
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.63624,88.434196,27.02,10.02,08:37.8,38:39.9
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.636669,88.434105,33.65,10.42,08:43.1,38:45.0
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.637146,88.434006,36.1,4.36,08:48.0,38:50.1
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.6376,88.433907,33.58,9.5,08:52.8,38:55.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.638035,88.433807,34.08,5.37,08:58.0,39:00.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.638458,88.433716,33.71,8.77,09:03.3,39:05.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.639385,88.433441,41.21,9.79,09:12.6,39:10.4
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.639866,88.433167,41.87,13.72,09:17.7,39:15.4
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.640257,88.432884,35.48,11.45,09:22.7,39:20.5
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.640495,88.432686,16.69,11.93,09:27.8,39:25.6
ATSAD-B0A732166910,0.88,FALSE,FALSE,FALSE,22.640575,88.432556,10.83,13.23,09:32.7,39:30.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.64064,88.432426,12.02,7.85,09:38.1,39:35.7
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.640743,88.432281,12.7,16.39,09:42.7,39:40.8
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.640955,88.432343,22.93,11.43,09:48.0,39:45.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.641247,88.432533,27.41,4.21,09:52.6,39:50.9
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.641607,88.432755,32.35,10.06,09:57.7,39:56.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.641964,88.432983,31.74,10.88,10:02.8,40:01.0
ATSAD-B0A732166910,1.12,FALSE,FALSE,FALSE,22.642376,88.433159,33.89,20.16,10:07.7,40:06.1
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.642717,88.433273,22.37,21.61,10:12.8,40:11.3
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.642918,88.433296,10.33,17.8,10:17.8,40:16.3
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.643085,88.433327,16.74,5.43,10:22.7,40:21.4
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.643341,88.43335,15.58,9.41,10:27.6,40:26.7
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.643545,88.433372,17.19,14.65,10:32.7,40:31.7
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.643747,88.433388,13.74,21.93,10:38.4,40:36.8
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.643911,88.433449,14.04,22.21,10:42.5,40:41.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.644024,88.433464,0.41,11.81,10:47.5,40:46.9
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.644054,88.433456,1.81,6.48,10:53.3,40:51.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.644182,88.433487,14.87,12.24,10:58.2,40:57.0
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.644398,88.433556,20.54,11.57,11:02.8,41:02.0
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.644579,88.433632,11.35,9.75,11:07.7,41:07.1
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.644815,88.433746,20.58,9.15,11:12.6,41:12.1
ATSAD-B0A732166910,0.79,FALSE,FALSE,FALSE,22.64509,88.433907,23.32,19.01,11:17.7,41:17.2
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.645439,88.434036,28.93,11.4,11:23.2,41:22.2
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.64575,88.434181,21.63,9.52,11:27.8,41:27.6
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.645943,88.434288,14.24,4.41,11:32.7,41:32.7
ATSAD-B0A732166910,1.15,FALSE,FALSE,FALSE,22.646189,88.434486,24.85,19.41,11:37.8,41:37.7
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.646568,88.434807,36.1,7.81,11:42.5,41:42.8
ATSAD-B0A732166910,1.25,FALSE,FALSE,FALSE,22.646893,88.43515,44.08,11.43,11:47.7,41:47.9
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.647339,88.435524,36.28,2.75,11:52.8,41:52.9
ATSAD-B0A732166910,1.08,FALSE,FALSE,FALSE,22.647654,88.435783,18.3,19.92,11:57.9,41:58.0
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.647758,88.435844,0.22,8.61,12:02.8,42:03.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.647778,88.43586,0.59,8.67,12:07.7,42:08.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.647793,88.43586,0.35,11.67,12:12.7,42:13.2
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.647806,88.435875,0.11,11.25,12:18.0,42:18.3
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.647818,88.435875,0.43,11.66,12:22.7,42:23.4
ATSAD-B0A732166910,1.11,FALSE,FALSE,FALSE,22.647825,88.435875,0.15,14.44,12:27.8,42:28.4
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.647835,88.435875,0.06,13.87,12:32.7,42:33.5
ATSAD-B0A732166910,1.18,FALSE,FALSE,FALSE,22.647844,88.435875,0.24,15.15,12:37.8,42:38.5
ATSAD-B0A732166910,1.36,FALSE,FALSE,FALSE,22.647848,88.435875,0.43,25.98,12:42.7,42:43.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.647848,88.435875,0.37,12.34,12:47.7,42:48.8
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.647854,88.435875,0.72,12.6,12:52.8,42:53.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.647974,88.435905,14.43,9.75,12:58.1,42:58.9
ATSAD-B0A732166910,1.14,FALSE,FALSE,FALSE,22.648149,88.435905,14.65,21.39,13:02.8,43:04.0
ATSAD-B0A732166910,1.15,FALSE,FALSE,FALSE,22.648256,88.435913,8.2,7.06,13:07.7,43:09.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.648447,88.435905,19.3,20.84,13:12.6,43:14.1
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.648727,88.436035,30.26,11.65,13:18.3,43:19.1
ATSAD-B0A732166910,1.22,FALSE,FALSE,FALSE,22.649111,88.436287,39.43,8.27,13:22.7,43:24.2
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.649616,88.436516,42.93,27.11,13:27.8,43:29.2
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.650082,88.436768,38.8,13.53,13:32.7,43:34.3
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.650553,88.436981,37.84,11.62,13:37.8,43:39.4
ATSAD-B0A732166910,1.73,FALSE,FALSE,FALSE,22.650871,88.437225,31.48,21.75,13:43.3,43:44.4
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.651255,88.437424,34.47,9.1,13:47.9,43:49.5
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.651703,88.437653,39.04,12.96,13:52.8,43:54.5
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.652056,88.437866,23.46,23.16,13:57.7,43:59.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.652142,88.437897,0.15,10.13,14:02.6,44:04.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.652159,88.437881,0.07,11.27,14:07.7,44:09.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.652174,88.437874,0.24,11.46,14:13.0,44:14.7
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.652178,88.437881,0.07,10.49,14:22.7,44:20.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.652178,88.437881,0.07,10.49,14:22.7,44:25.3
ATSAD-B0A732166910,0.76,FALSE,FALSE,FALSE,22.652206,88.437912,8.67,17.58,14:32.7,44:30.4
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.652376,88.438072,19.85,9.19,14:37.9,44:35.4
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.652376,88.438072,19.85,9.19,14:37.9,44:40.5
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.652967,88.438507,33.71,10.8,14:48.0,44:45.5
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.653349,88.438759,37.56,11.09,14:52.8,44:50.6
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.653349,88.438759,37.56,11.09,14:52.8,44:55.7
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.65428,88.439247,42.97,12.24,15:02.6,45:00.8
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.654787,88.439484,44.65,11.87,15:07.7,45:05.9
ATSAD-B0A732166910,1.13,FALSE,FALSE,FALSE,22.655254,88.439713,36.37,13.94,15:12.9,45:10.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.655643,88.439926,34.56,13.88,15:18.1,45:16.0
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.656057,88.440178,39.24,12.65,15:23.1,45:21.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.656538,88.440437,41.61,13.59,15:27.8,45:26.1
ATSAD-B0A732166910,0.7,FALSE,FALSE,FALSE,22.656996,88.440636,34.08,22.43,15:32.8,45:31.4
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.657406,88.440796,35.28,37.95,15:38.4,45:36.4
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.657841,88.440979,37.69,14.02,15:43.0,45:41.5
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.658298,88.441162,38.28,13.43,15:47.9,45:46.5
ATSAD-B0A732166910,1.41,FALSE,FALSE,FALSE,22.658735,88.441299,31.82,15.84,15:53.4,45:51.6
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.65901,88.441391,18.52,19.04,15:57.7,45:56.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.659166,88.441452,6.52,18.65,16:02.8,46:01.7
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.659212,88.441452,5.3,15.02,16:07.6,46:06.7
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.659304,88.441483,5.96,14.64,16:13.4,46:11.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.659365,88.441505,5.11,9.59,16:17.8,46:16.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.659473,88.441536,15.28,10.85,16:22.9,46:21.9
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.659693,88.44162,21.87,5.73,16:28.3,46:27.0
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.660011,88.44175,28.71,8.67,16:32.7,46:32.0
ATSAD-B0A732166910,1.28,FALSE,FALSE,FALSE,22.660393,88.44191,36.08,6.69,16:38.0,46:37.1
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.660833,88.44207,37.04,7.79,16:42.8,46:42.1
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.661282,88.442215,38.5,10.07,16:47.7,46:47.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.66176,88.442421,42.23,5.41,16:53.3,46:52.3
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.662201,88.442741,41.98,9.27,16:57.8,46:57.3
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.662642,88.443054,42.04,10.41,17:02.8,47:02.4
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.663126,88.443321,44.97,11.78,17:07.7,47:07.4
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.663633,88.443596,46.37,10.5,17:12.8,47:12.5
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.664194,88.443863,49.78,12.27,17:17.6,47:17.5
ATSAD-B0A732166910,1.44,FALSE,FALSE,FALSE,22.664759,88.444122,47.36,10.92,17:23.4,47:22.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.665325,88.444351,48.13,11.82,17:27.6,47:27.8
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.665918,88.444504,49.89,13.16,17:32.7,47:32.9
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.666538,88.444618,49.73,12.32,17:37.6,47:38.0
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.66715,88.444717,48.1,9.42,17:43.3,47:43.0
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.667648,88.444809,32.3,12.56,17:47.9,47:48.1
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.667908,88.444862,12.72,16.49,17:52.8,47:53.5
ATSAD-B0A732166910,0.84,FALSE,FALSE,FALSE,22.667971,88.44487,0.13,9.54,17:57.8,47:58.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.667974,88.44487,0.2,11.72,18:02.9,48:03.7
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.667978,88.44487,0.04,16.49,18:07.8,48:08.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.667984,88.44487,0.04,16.44,18:12.8,48:13.9
ATSAD-B0A732166910,0.71,FALSE,FALSE,FALSE,22.667984,88.44487,0.19,13.24,18:17.9,48:19.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.667986,88.44487,0.28,17.87,18:23.1,48:24.0
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.667999,88.44487,1.76,18.04,18:27.9,48:29.1
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.668001,88.44487,0.09,17.07,18:32.8,48:34.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.668003,88.44487,0.31,14.4,18:37.9,48:39.2
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.668024,88.444862,5.09,5.49,18:42.8,48:44.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.668198,88.444893,19.41,18.72,18:48.2,48:49.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.66848,88.444931,22.78,20.92,18:52.8,48:54.4
ATSAD-B0A732166910,0.82,FALSE,FALSE,FALSE,22.668653,88.444931,14.35,5.27,18:57.8,48:59.4
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.668943,88.444923,31.26,18.04,19:02.9,49:04.5
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.669365,88.444954,38.37,11.2,19:08.2,49:09.5
ATSAD-B0A732166910,0.86,FALSE,FALSE,FALSE,22.669914,88.445007,47.04,13.15,19:13.0,49:14.6
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.670536,88.445091,49.95,10.97,19:18.1,49:19.7
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.671186,88.445152,51.15,16.07,19:23.0,49:24.7
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.671808,88.445236,47.32,15.74,19:27.8,49:29.8
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.672358,88.445312,39,22.4,19:33.0,49:34.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.672758,88.445381,31.21,19.13,19:37.9,49:39.9
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.673113,88.445442,28.67,18.84,19:43.5,49:44.9
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.673477,88.445457,33.32,18.21,19:47.7,49:50.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.673794,88.445473,22.69,12.2,19:53.3,49:55.0
ATSAD-B0A732166910,0.86,FALSE,FALSE,FALSE,22.674147,88.445488,31.74,8.77,19:58.0,50:00.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.675123,88.445564,43.93,17.04,20:07.6,50:05.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.675123,88.445564,43.93,17.04,20:07.6,50:10.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.675674,88.445656,43.63,15.13,20:13.0,50:15.3
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.676214,88.445847,47.24,14.76,20:19.9,50:20.3
ATSAD-B0A732166910,0.65,FALSE,FALSE,FALSE,22.676325,88.445892,47.69,11.12,20:22.9,50:25.4
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.677652,88.446716,37.28,16.37,20:32.7,50:30.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.677946,88.446968,21.48,19.78,20:37.7,50:35.5
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.678085,88.447136,11.17,20.52,20:42.9,50:40.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.678122,88.447182,0.17,14.79,20:47.9,50:45.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.678125,88.447189,0.07,16.92,20:52.6,50:50.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.678127,88.447189,0.61,14.86,20:57.9,50:55.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.678162,88.447235,6.89,17.28,21:02.9,51:00.8
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.678217,88.447311,10.65,16.52,21:07.7,51:05.8
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.678343,88.447472,22.15,5.04,21:13.0,51:10.9
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.678579,88.447746,36.6,18.17,21:17.8,51:15.9
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.678871,88.448204,44.8,11.33,21:22.9,51:21.0
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.679161,88.448807,52.02,13.24,21:28.3,51:26.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.679459,88.449486,57.32,18.05,21:33.1,51:31.1
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.679707,88.450218,59.06,18.61,21:37.9,51:36.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.679815,88.450989,54.58,20.72,21:42.8,51:41.3
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.679884,88.45163,40.15,29.33,21:47.9,51:46.3
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.679911,88.451912,6.2,5.19,21:53.3,51:51.5
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.679914,88.45192,0.07,7.33,21:57.8,51:56.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.679918,88.45192,0.04,2.43,22:02.9,52:01.6
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.679926,88.451965,6.24,3.13,22:07.8,52:06.7
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.679939,88.452148,15.83,2.36,22:12.9,52:11.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.679966,88.452454,29.61,6.38,22:17.7,52:16.8
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.680012,88.452843,28.08,11.18,22:22.9,52:21.8
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.680054,88.453255,32.34,6.04,22:28.3,52:26.9
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.680115,88.453743,38.67,8.59,22:32.8,52:32.0
ATSAD-B0A732166910,0.71,FALSE,FALSE,FALSE,22.680166,88.4543,44.19,20.27,22:38.4,52:37.0
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.680229,88.454887,44.39,17.68,22:42.6,52:42.1
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.680317,88.455505,47.47,14.2,22:48.0,52:47.2
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.680399,88.456169,48.5,19.14,22:52.8,52:52.2
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.680464,88.456825,48.99,19.56,22:57.8,52:57.4
ATSAD-B0A732166910,0.89,FALSE,FALSE,FALSE,22.680527,88.457458,45.54,17.13,23:03.2,53:02.4
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.680599,88.458046,44.04,18.02,23:07.8,53:07.5
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.680689,88.458641,45.11,18.14,23:12.9,53:12.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.680775,88.459229,40.76,16.52,23:17.8,53:17.7
ATSAD-B0A732166910,1.08,FALSE,FALSE,FALSE,22.680859,88.459724,28.95,14.99,23:23.0,53:22.8
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.680952,88.46006,27.71,11.9,23:27.7,53:27.8
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.681135,88.460533,39.73,22.49,23:32.8,53:32.9
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.681355,88.460915,25.84,12.14,23:38.4,53:37.9
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.68149,88.461174,15.96,7.98,23:42.8,53:43.1
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.681686,88.461388,25.41,13.08,23:47.9,53:48.1
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.681904,88.461594,17.37,15.35,23:52.5,53:53.2
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.682018,88.461769,15.76,12.94,23:57.8,53:58.2
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.682184,88.461929,22.84,6.5,24:02.9,54:03.3
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.682499,88.462166,29.84,8.32,24:07.8,54:08.3
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.682884,88.462402,35.95,8.67,24:13.2,54:13.4
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.683285,88.462563,28.08,15.89,24:17.8,54:18.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.683554,88.462692,23.63,9.38,24:22.9,54:23.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.683897,88.46283,32.39,9.3,24:27.9,54:28.7
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.684341,88.462959,39.02,12.73,24:32.7,54:33.8
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.684784,88.46312,35.21,14.93,24:37.9,54:38.8
ATSAD-B0A732166910,1.13,FALSE,FALSE,FALSE,22.685152,88.463242,22.54,17.07,24:43.4,54:43.9
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.685392,88.463295,22.09,7.62,24:48.0,54:49.2
